dataset,original_output,original_text,perturbed_output,perturbed_text,run_type
movie_review,1,"a heady , biting , be-bop [[ride]] through [[nighttime]] [[manhattan]] , a loquacious videologue of the [[modern]] male and the [[lengths]] to which he'll [[go]] to [[weave]] a [[protective]] [[cocoon]] around his [[own]] ego .",0,"a heady , biting , be-bop [[traveling]] through [[laila]] [[westchester]] , a loquacious videologue of the [[upgraded]] male and the [[time]] to which he'll [[proceed]] to [[fleece]] a [[precautionary]] [[worm]] around his [[proprietary]] ego .",jin
movie_review,1,"skin of man gets a [[few]] cheap shocks from its kids-in-peril theatrics , but it also [[taps]] into the primal [[fears]] of young people trying to cope with the mysterious and brutal nature of adults .",0,"skin of man gets a [[unassuming]] cheap shocks from its kids-in-peril theatrics , but it also [[applause]] into the primal [[scare]] of young people trying to cope with the mysterious and brutal nature of adults .",jin
movie_review,1,"the piano teacher is not an easy film . it forces you to watch people doing unpleasant things to each other and themselves , and it maintains a [[cool]] distance from its material that is deliberately unsettling .",0,"the piano teacher is not an easy film . it forces you to watch people doing unpleasant things to each other and themselves , and it maintains a [[peachy]] distance from its material that is deliberately unsettling .",jin
movie_review,1,as [[refreshing]] as a drink from a woodland stream .,0,as [[retrofit]] as a drink from a woodland stream .,jin
movie_review,1,[[williams]] [[absolutely]] nails sy's queasy [[infatuation]] and overall strangeness .,0,[[william]] [[flatly]] nails sy's queasy [[squash]] and overall strangeness .,jin
movie_review,1,can i admit xxx is as deep as a petri dish and as well-characterized as a telephone book but still say it was a guilty [[pleasure]] ?,0,can i admit xxx is as deep as a petri dish and as well-characterized as a telephone book but still say it was a guilty [[amusing]] ?,jin
movie_review,1,"while it's nothing we haven't seen before from murphy , i [[spy]] is still [[fun]] and enjoyable and [[so]] aggressively silly that it's more than a [[worthwhile]] effort .",0,"while it's nothing we haven't seen before from murphy , i [[spying]] is still [[recreational]] and enjoyable and [[thus]] aggressively silly that it's more than a [[satisfactory]] effort .",jin
movie_review,1,"by the time it ends in a rush of sequins , flashbulbs , blaring brass and back-stabbing babes , it has said [[plenty]] about how show business has infiltrated every corner of society -- and not always for the better .",0,"by the time it ends in a rush of sequins , flashbulbs , blaring brass and back-stabbing babes , it has said [[adequate]] about how show business has infiltrated every corner of society -- and not always for the better .",jin
movie_review,1,an intimate contemplation of two marvelously messy [[lives]] .,0,an intimate contemplation of two marvelously messy [[died]] .,jin
movie_review,0,"rarely has skin looked as beautiful , desirable , even delectable , as it does in trouble every day .",0,"rarely has skin looked as beautiful , desirable , even delectable , as it does in trouble every day .",jin
movie_review,1,this is one of those [[rare]] docs that paints a grand picture of an era and makes the [[journey]] feel like a party .,0,this is one of those [[scant]] docs that paints a grand picture of an era and makes the [[voyage]] feel like a party .,jin
movie_review,1,[[poignant]] if familiar story of a young person suspended between two cultures .,0,[[disheartening]] if familiar story of a young person suspended between two cultures .,jin
movie_review,1,a metaphor for a modern-day [[urban]] china [[searching]] for its [[identity]] .,0,a metaphor for a modern-day [[stadt]] china [[investigative]] for its [[characterization]] .,jin
movie_review,1,"for all its brooding quality , ash wednesday is suspenseful and ultimately unpredictable , with a [[sterling]] [[ensemble]] cast .",0,"for all its brooding quality , ash wednesday is suspenseful and ultimately unpredictable , with a [[ravishing]] [[total]] cast .",jin
movie_review,1,an odd drama set in the world of lingerie models and bar dancers in the midwest that held my interest precisely because it didn't [[try]] to .,0,an odd drama set in the world of lingerie models and bar dancers in the midwest that held my interest precisely because it didn't [[endeavours]] to .,jin
movie_review,1,"the film feels uncomfortably real , its language and locations bearing the unmistakable stamp of [[authority]] .",0,"the film feels uncomfortably real , its language and locations bearing the unmistakable stamp of [[authorizing]] .",jin
movie_review,1,"despite its [[faults]] , gangs [[excels]] in spectacle and [[pacing]] .",0,"despite its [[deficiency]] , gangs [[overwhelms]] in spectacle and [[stimulant]] .",jin
movie_review,1,[[entertaining]] despite its one-joke premise with the thesis that women from venus and men from mars can indeed get together .,0,[[entertained]] despite its one-joke premise with the thesis that women from venus and men from mars can indeed get together .,jin
movie_review,1,"a [[tightly]] directed , highly professional [[film]] that's old-fashioned in all the best [[possible]] ways .",0,"a [[severely]] directed , highly professional [[imaging]] that's old-fashioned in all the best [[prospective]] ways .",jin
movie_review,1,it's [[dark]] but has [[wonderfully]] funny moments ; you care about the characters ; and the action and special effects are first-rate .,0,it's [[dismal]] but has [[unbelievably]] funny moments ; you care about the characters ; and the action and special effects are first-rate .,jin
movie_review,1,in visual fertility treasure planet [[rivals]] the top japanese animations of recent vintage .,0,in visual fertility treasure planet [[hostiles]] the top japanese animations of recent vintage .,jin
movie_review,1,"[[enormously]] [[enjoyable]] , high-adrenaline [[documentary]] .",0,"[[impossibly]] [[tasty]] , high-adrenaline [[typed]] .",jin
movie_review,1,"buy is an accomplished actress , and this is a big , [[juicy]] role .",0,"buy is an accomplished actress , and this is a big , [[crusty]] role .",jin
movie_review,1,it [[works]] its [[magic]] with such exuberance and [[passion]] that the film's [[length]] becomes a [[part]] of its [[fun]] .,0,it [[working]] its [[sorcery]] with such exuberance and [[thrills]] that the film's [[durability]] becomes a [[parti]] of its [[kidding]] .,jin
movie_review,1,"[[beautifully]] crafted and [[brutally]] [[honest]] , [[promises]] [[offers]] an unexpected [[window]] into the complexities of the middle east struggle and into the [[humanity]] of its people .",0,"[[appallingly]] crafted and [[disgracefully]] [[veritable]] , [[undertaking]] [[offered]] an unexpected [[glazing]] into the complexities of the middle east struggle and into the [[humanities]] of its people .",jin
movie_review,1,an old-fashioned but emotionally [[stirring]] adventure tale of the kind they rarely make anymore .,0,an old-fashioned but emotionally [[irate]] adventure tale of the kind they rarely make anymore .,jin
movie_review,1,charlotte sometimes is a gem . it's always [[enthralling]] .,0,charlotte sometimes is a gem . it's always [[hallucinatory]] .,jin
movie_review,1,"in my opinion , [[analyze]] that is not as funny or entertaining as [[analyze]] this , but it is a respectable sequel .",0,"in my opinion , [[scrutinize]] that is not as funny or entertaining as [[considering]] this , but it is a respectable sequel .",jin
movie_review,1,a [[remarkable]] film by bernard rose .,0,a [[unbelievable]] film by bernard rose .,jin
movie_review,1,"zhuangzhuang creates [[delicate]] balance of style , text , and subtext that's so simple and precise that anything discordant would topple the balance , but against all odds , nothing does .",0,"zhuangzhuang creates [[precarious]] balance of style , text , and subtext that's so simple and precise that anything discordant would topple the balance , but against all odds , nothing does .",jin
movie_review,1,"a [[much]] more [[successful]] translation than its most famous [[previous]] film adaptation , writer-director anthony friedman's similarly updated 1970 british production .",0,"a [[severely]] more [[succeeded]] translation than its most famous [[elderly]] film adaptation , writer-director anthony friedman's similarly updated 1970 british production .",jin
movie_review,1,an [[original]] and highly cerebral [[examination]] of the [[psychopathic]] mind,0,an [[rudimentary]] and highly cerebral [[inspection]] of the [[lunatic]] mind,jin
movie_review,1,michel piccoli's [[moving]] performance is this films reason for being .,0,michel piccoli's [[transfered]] performance is this films reason for being .,jin
movie_review,1,a [[captivating]] and intimate [[study]] about dying and [[loving]] . . .,0,a [[hallucinatory]] and intimate [[analysing]] about dying and [[cared]] . . .,jin
movie_review,1,this is an elegantly [[balanced]] [[movie]] -- every member of the ensemble has something fascinating to do -- that doesn't [[reveal]] even a hint of artifice .,0,this is an elegantly [[balances]] [[cine]] -- every member of the ensemble has something fascinating to do -- that doesn't [[shown]] even a hint of artifice .,jin
movie_review,1,[grant] goes beyond his usual fluttering and stammering and [[captures]] the [[soul]] of a man in pain who gradually comes to recognize it and deal with it .,0,[grant] goes beyond his usual fluttering and stammering and [[incarcerate]] the [[geist]] of a man in pain who gradually comes to recognize it and deal with it .,jin
movie_review,1,a high-spirited buddy [[movie]] about the reunion of berlin [[anarchists]] who [[face]] [[arrest]] 15 [[years]] after their [[crime]] .,0,a high-spirited buddy [[photographed]] about the reunion of berlin [[anarchism]] who [[facial]] [[intercepted]] 15 [[olds]] after their [[violation]] .,jin
movie_review,1,about the best thing you could say about narc is that it's a rock-solid [[little]] genre [[picture]] . whether you like it or not is basically a matter of taste .,0,about the best thing you could say about narc is that it's a rock-solid [[scant]] genre [[pictured]] . whether you like it or not is basically a matter of taste .,jin
movie_review,1,"an involving , inspirational drama that [[sometimes]] falls prey to its sob-story trappings .",0,"an involving , inspirational drama that [[fluently]] falls prey to its sob-story trappings .",jin
movie_review,0,some of the most inventive silliness you are likely to witness in a movie theatre for some time .,0,some of the most inventive silliness you are likely to witness in a movie theatre for some time .,jin
movie_review,1,canadian filmmaker gary burns' [[inventive]] and mordantly humorous take on the soullessness of work in the [[city]] .,0,canadian filmmaker gary burns' [[fanciful]] and mordantly humorous take on the soullessness of work in the [[midtown]] .,jin
movie_review,1,"a rollicking [[ride]] , with jaw-dropping action sequences , striking villains , a gorgeous color palette , astounding technology , stirring music and a boffo last hour that leads up to a strangely sinister happy ending .",0,"a rollicking [[wrinkle]] , with jaw-dropping action sequences , striking villains , a gorgeous color palette , astounding technology , stirring music and a boffo last hour that leads up to a strangely sinister happy ending .",jin
movie_review,1,"everyone's [[insecure]] in [[lovely]] and amazing , a [[poignant]] and wryly [[amusing]] [[film]] about [[mothers]] , [[daughters]] and their [[relationships]] .",0,"everyone's [[undefended]] in [[awesome]] and amazing , a [[disheartening]] and wryly [[fun]] [[theaters]] about [[pregnancy]] , [[girls]] and their [[ratio]] .",jin
movie_review,1,the [[closest]] thing to the [[experience]] of space travel,0,the [[shuts]] thing to the [[expertise]] of space travel,jin
movie_review,1,full of [[surprises]] .,0,full of [[stumped]] .,jin
movie_review,1,connoisseurs of chinese film will be pleased to [[discover]] that tian's meticulous talent has not [[withered]] during his enforced hiatus .,0,connoisseurs of chinese film will be pleased to [[excavated]] that tian's meticulous talent has not [[sinews]] during his enforced hiatus .,jin
movie_review,1,"if you can push on through the slow spots , you'll be rewarded with some [[fine]] acting .",0,"if you can push on through the slow spots , you'll be rewarded with some [[good]] acting .",jin
movie_review,1,"an [[unusually]] dry-eyed , even analytical approach to material that is generally played for maximum moisture .",0,"an [[alarmingly]] dry-eyed , even analytical approach to material that is generally played for maximum moisture .",jin
movie_review,1,"symbolically , warm water under a red [[bridge]] is a [[celebration]] of feminine energy , a [[tribute]] to the power of women to heal .",0,"symbolically , warm water under a red [[flyover]] is a [[ceremonial]] of feminine energy , a [[thanks]] to the power of women to heal .",jin
movie_review,1,[[spy]] kids 2 also happens to be that rarity among sequels : it actually improves upon the original hit movie .,0,[[bugging]] kids 2 also happens to be that rarity among sequels : it actually improves upon the original hit movie .,jin
movie_review,1,exceptionally [[well]] acted by [[diane]] lane and richard gere .,0,exceptionally [[weil]] acted by [[tamara]] lane and richard gere .,jin
movie_review,0,"like a precious and finely cut diamond , magnificent to behold in its sparkling beauty yet in reality it's one tough rock .",0,"like a precious and finely cut diamond , magnificent to behold in its sparkling beauty yet in reality it's one tough rock .",jin
movie_review,1,"in [[addition]] to scoring high for originality of plot -- putting [[together]] familiar themes of family , [[forgiveness]] and love in a new [[way]] -- lilo & [[stitch]] [[has]] a number of other assets to [[commend]] it to [[movie]] audiences both innocent and jaded .",0,"in [[adds]] to scoring high for originality of plot -- putting [[collectively]] familiar themes of family , [[sorry]] and love in a new [[routing]] -- lilo & [[sewn]] [[had]] a number of other assets to [[complimented]] it to [[stills]] audiences both innocent and jaded .",jin
movie_review,1,miller has crafted an [[intriguing]] story of maternal instincts and misguided acts of affection .,0,miller has crafted an [[outlandish]] story of maternal instincts and misguided acts of affection .,jin
movie_review,1,one of the most [[exciting]] [[action]] [[films]] to come out of [[china]] in [[recent]] [[years]] .,0,one of the most [[ravishing]] [[act]] [[cinematographer]] to come out of [[chinese]] in [[final]] [[older]] .,jin
movie_review,1,"this is a nervy , risky [[film]] , and villeneuve [[has]] inspired croze to give herself over completely to the tormented persona of bibi .",0,"this is a nervy , risky [[cinematographers]] , and villeneuve [[hectare]] inspired croze to give herself over completely to the tormented persona of bibi .",jin
movie_review,1,"my little eye is the [[best]] little "" [[horror]] "" movie i've seen in years .",0,"my little eye is the [[noblest]] little "" [[indignation]] "" movie i've seen in years .",jin
movie_review,1,"tunney , brimming with coltish , neurotic energy , holds the screen like a [[true]] star .",0,"tunney , brimming with coltish , neurotic energy , holds the screen like a [[presentable]] star .",jin
movie_review,1,"even if the naipaul [[original]] remains the [[real]] masterpiece , the [[movie]] possesses its own languorous [[charm]] .",0,"even if the naipaul [[premiere]] remains the [[actual]] masterpiece , the [[cinemas]] possesses its own languorous [[ravishing]] .",jin
movie_review,1,"[the film] tackles the topic of [[relationships]] in such a straightforward , emotionally [[honest]] [[manner]] that by the end , it's impossible to ascertain whether the film is , at its core , deeply pessimistic or [[quietly]] [[hopeful]] .",0,"[the film] tackles the topic of [[reports]] in such a straightforward , emotionally [[franko]] [[modus]] that by the end , it's impossible to ascertain whether the film is , at its core , deeply pessimistic or [[smugly]] [[promising]] .",jin
movie_review,1,"[[sometimes]] we feel as if the film careens from one [[colorful]] [[event]] to another without respite , but sometimes it must have seemed to frida kahlo as if her [[life]] did , too .",0,"[[sometime]] we feel as if the film careens from one [[sumptuous]] [[demonstrations]] to another without respite , but sometimes it must have seemed to frida kahlo as if her [[llfe]] did , too .",jin
movie_review,1,the [[strength]] of the film lies in its two central performances by sven wollter as the stricken composer and viveka seldahl as his desperate violinist wife .,0,the [[strenght]] of the film lies in its two central performances by sven wollter as the stricken composer and viveka seldahl as his desperate violinist wife .,jin
movie_review,1,"[[like]] the [[series]] , the movie is [[funny]] , smart , [[visually]] [[inventive]] , and most of all , [[alive]] .",0,"[[adore]] the [[serials]] , the movie is [[fun]] , smart , [[aesthetically]] [[resourcefulness]] , and most of all , [[boisterous]] .",jin
movie_review,0,"it was filled with shootings , beatings , and more cussing than you could shake a stick at .",0,"it was filled with shootings , beatings , and more cussing than you could shake a stick at .",jin
movie_review,0,you don't know whether to admire the film's stately nature and call it classicism or be exasperated by a noticeable lack of pace . or both .,0,you don't know whether to admire the film's stately nature and call it classicism or be exasperated by a noticeable lack of pace . or both .,jin
movie_review,1,"sure , i hated myself in the morning . but then again , i hate myself most mornings . i still like moonlight [[mile]] , better judgment be damned .",0,"sure , i hated myself in the morning . but then again , i hate myself most mornings . i still like moonlight [[klicks]] , better judgment be damned .",jin
movie_review,1,"[[time]] out is as [[serious]] as a pink slip . and more than that , it's an [[observant]] , unfussily poetic [[meditation]] about [[identity]] and alienation .",0,"[[timing]] out is as [[severe]] as a pink slip . and more than that , it's an [[alerted]] , unfussily poetic [[meditate]] about [[ids]] and alienation .",jin
movie_review,1,"will assuredly rank as one of the [[cleverest]] , most deceptively amusing comedies of the year .",0,"will assuredly rank as one of the [[dullest]] , most deceptively amusing comedies of the year .",jin
movie_review,1,"maryam is a [[small]] film , but it offers large rewards .",0,"maryam is a [[tiniest]] film , but it offers large rewards .",jin
movie_review,1,"a [[highly]] watchable , giggly little [[story]] with a [[sweet]] edge to it .",0,"a [[terribly]] watchable , giggly little [[novels]] with a [[tasty]] edge to it .",jin
movie_review,1,the most [[consistently]] [[funny]] of the austin [[powers]] [[films]] .,0,the most [[ever]] [[outlandish]] of the austin [[prerogatives]] [[cinematographer]] .,jin
movie_review,1,"ana's [[journey]] is not a stereotypical one of self-discovery , as she's already [[comfortable]] enough in her [[own]] skin to be proud of her rubenesque physique . . .",0,"ana's [[touring]] is not a stereotypical one of self-discovery , as she's already [[squeamish]] enough in her [[possessed]] skin to be proud of her rubenesque physique . . .",jin
movie_review,1,"cockettes has the [[glorious]] , gaudy benefit of much stock footage of those days , featuring all manner of drag queen , bearded lady and lactating hippie .",0,"cockettes has the [[lustrous]] , gaudy benefit of much stock footage of those days , featuring all manner of drag queen , bearded lady and lactating hippie .",jin
movie_review,1,there's something [[poignant]] about an artist of 90-plus years taking the effort to share his impressions of life and loss and time and art with us .,0,there's something [[agonizing]] about an artist of 90-plus years taking the effort to share his impressions of life and loss and time and art with us .,jin
movie_review,1,the [[comedy]] [[makes]] social commentary more palatable .,0,the [[pretension]] [[paying]] social commentary more palatable .,jin
movie_review,1,an [[ideal]] love [[story]] for those intolerant of the more common saccharine genre .,0,an [[eyesight]] love [[conte]] for those intolerant of the more common saccharine genre .,jin
movie_review,1,one [[funny]] popcorn flick .,0,one [[outlandish]] popcorn flick .,jin
movie_review,1,"this new zealand coming-of-age movie isn't really about anything . when it's this [[rich]] and luscious , who [[cares]] ?",0,"this new zealand coming-of-age movie isn't really about anything . when it's this [[wealthier]] and luscious , who [[haha]] ?",jin
movie_review,1,"tully is [[worth]] a look for its true-to-life characters , its [[sensitive]] acting , its unadorned view of rural life and the subtle direction of first-timer hilary birmingham .",0,"tully is [[worthwhile]] a look for its true-to-life characters , its [[troublesome]] acting , its unadorned view of rural life and the subtle direction of first-timer hilary birmingham .",jin
movie_review,1,this gorgeous [[epic]] is guaranteed to [[lift]] the [[spirits]] of the whole [[family]] .,0,this gorgeous [[historian]] is guaranteed to [[deletion]] the [[beverages]] of the whole [[spousal]] .,jin
movie_review,1,the wild thornberrys movie is pleasant enough and the message of our close ties with animals can certainly not be [[emphasized]] enough .,0,the wild thornberrys movie is pleasant enough and the message of our close ties with animals can certainly not be [[insisted]] enough .,jin
movie_review,1,"williams creates a [[stunning]] , taxi driver-esque portrayal of a man teetering on the edge of sanity .",0,"williams creates a [[unbelievable]] , taxi driver-esque portrayal of a man teetering on the edge of sanity .",jin
movie_review,0,"if you're in the right b-movie frame of mind , it may just scare the pants off you .",0,"if you're in the right b-movie frame of mind , it may just scare the pants off you .",jin
movie_review,1,a [[movie]] of [[riveting]] [[power]] and [[sadness]] .,0,a [[flick]] of [[baffling]] [[jurisdiction]] and [[pains]] .,jin
movie_review,1,both a [[detective]] [[story]] and a romance spiced with the intrigue of academic skullduggery and [[politics]] .,0,both a [[nypd]] [[novels]] and a romance spiced with the intrigue of academic skullduggery and [[strategies]] .,jin
movie_review,1,[[quietly]] engaging .,0,[[inconspicuously]] engaging .,jin
movie_review,0,"ludicrous , but director carl franklin adds enough flourishes and freak-outs to make it entertaining .",0,"ludicrous , but director carl franklin adds enough flourishes and freak-outs to make it entertaining .",jin
movie_review,1,"director roger kumble offers just enough [[sweet]] and traditional romantic comedy to [[counter]] the crudity . and there's the inimitable diaz , holding it all together .",0,"director roger kumble offers just enough [[gentil]] and traditional romantic comedy to [[cope]] the crudity . and there's the inimitable diaz , holding it all together .",jin
movie_review,1,"spielberg's picture is smarter and [[subtler]] than [total recall and blade runner] , although its plot may prove too [[convoluted]] for fun-seeking summer audiences .",0,"spielberg's picture is smarter and [[trickier]] than [total recall and blade runner] , although its plot may prove too [[challenging]] for fun-seeking summer audiences .",jin
movie_review,1,"it's got all the familiar bruckheimer elements , and schumacher [[does]] probably as good a job as anyone at bringing off the hopkins/rock collision of acting [[styles]] and onscreen personas .",0,"it's got all the familiar bruckheimer elements , and schumacher [[wants]] probably as good a job as anyone at bringing off the hopkins/rock collision of acting [[layout]] and onscreen personas .",jin
movie_review,1,"a grittily beautiful [[film]] that [[looks]] , [[sounds]] , and [[feels]] more like an [[extended]] , open-ended [[poem]] than a [[traditionally]] [[structured]] story .",0,"a grittily beautiful [[cinematographer]] that [[appears]] , [[appears]] , and [[stinks]] more like an [[widened]] , open-ended [[poetry]] than a [[ordinarily]] [[institutionalized]] story .",jin
movie_review,1,"dense , [[exhilarating]] [[documentary]] .",0,"dense , [[sexier]] [[documents]] .",jin
movie_review,1,the production values are of the highest and the [[performances]] attractive without being memorable .,0,the production values are of the highest and the [[reproductions]] attractive without being memorable .,jin
movie_review,1,a well-rounded [[tribute]] to a man whose achievements -- and [[complexities]] -- [[reached]] [[far]] beyond the [[end]] [[zone]] .,0,a well-rounded [[appreciative]] to a man whose achievements -- and [[sophistication]] -- [[got]] [[severely]] beyond the [[termination]] [[field]] .,jin
movie_review,1,"[[finely]] [[crafted]] , [[finely]] [[written]] , [[exquisitely]] [[performed]]",0,"[[prettily]] [[produced]] , [[admirably]] [[drafted]] , [[shockingly]] [[waged]]",jin
movie_review,1,ramsay and morton [[fill]] this character [[study]] with [[poetic]] force and buoyant [[feeling]] .,0,ramsay and morton [[refilling]] this character [[scrutinized]] with [[rhyme]] force and buoyant [[printout]] .,jin
movie_review,1,this submarine [[drama]] [[earns]] the right to be favorably compared to das boot .,0,this submarine [[tragedy]] [[getting]] the right to be favorably compared to das boot .,jin
movie_review,1,"claude chabrol's camera has a [[way]] of gently swaying back and forth as it cradles its [[characters]] , veiling tension beneath otherwise [[tender]] movements .",0,"claude chabrol's camera has a [[pleas]] of gently swaying back and forth as it cradles its [[digits]] , veiling tension beneath otherwise [[auctioning]] movements .",jin
movie_review,1,"there's a great deal of corny dialogue and preposterous moments . and yet , it still [[works]] .",0,"there's a great deal of corny dialogue and preposterous moments . and yet , it still [[functioned]] .",jin
movie_review,1,the [[film]] was [[immensely]] enjoyable thanks to great performances by both steve buscemi and [[rosario]] [[dawson]] . . .,0,the [[cameraman]] was [[drastically]] enjoyable thanks to great performances by both steve buscemi and [[burgos]] [[holt]] . . .,jin
movie_review,1,"like many western action films , this thriller is too loud and thoroughly overbearing , but its [[heartfelt]] concern about north korea's recent past and south korea's future adds a much needed moral weight .",0,"like many western action films , this thriller is too loud and thoroughly overbearing , but its [[staunch]] concern about north korea's recent past and south korea's future adds a much needed moral weight .",jin
movie_review,1,"special p . o . v . camera mounts on bikes , skateboards , and motorcycles provide an intense experience when splashed across the [[immense]] imax screen .",0,"special p . o . v . camera mounts on bikes , skateboards , and motorcycles provide an intense experience when splashed across the [[gargantuan]] imax screen .",jin
movie_review,1,a [[joyous]] [[occasion]],1,a [[feliz]] [[possibility]],jin
movie_review,1,"mike white's [[deft]] combination of [[serious]] [[subject]] [[matter]] and dark , funny [[humor]] [[make]] "" "" the [[good]] [[girl]] "" a film [[worth]] watching .",0,"mike white's [[smarts]] combination of [[tremendous]] [[subordinated]] [[asia]] and dark , funny [[travesty]] [[offer]] "" "" the [[bestest]] [[nana]] "" a film [[chastisement]] watching .",jin
movie_review,1,this is a [[shrewd]] and [[effective]] [[film]] from a director who [[understands]] how to [[create]] and [[sustain]] a [[mood]] .,0,this is a [[cunning]] and [[reasonable]] [[cameraman]] from a director who [[involves]] how to [[generate]] and [[backed]] a [[vibe]] .,jin
movie_review,0,meant to reduce blake's philosophy into a tragic coming-of-age saga punctuated by bursts of animator todd mcfarlane's superhero dystopia .,0,meant to reduce blake's philosophy into a tragic coming-of-age saga punctuated by bursts of animator todd mcfarlane's superhero dystopia .,jin
movie_review,1,"assayas' ambitious , sometimes [[beautiful]] [[adaptation]] of [[jacques]] chardonne's novel .",0,"assayas' ambitious , sometimes [[peachy]] [[readjusted]] of [[jacque]] chardonne's novel .",jin
movie_review,1,"as ex-marine walter , who may or may not [[have]] shot kennedy , actor raymond [[j]] . barry is perfectly creepy and [[believable]] .",0,"as ex-marine walter , who may or may not [[ont]] shot kennedy , actor raymond [[jie]] . barry is perfectly creepy and [[reputable]] .",jin
movie_review,1,those who don't entirely 'get' godard's distinctive discourse will still come away with a sense of his [[reserved]] but existential poignancy .,0,those who don't entirely 'get' godard's distinctive discourse will still come away with a sense of his [[bookings]] but existential poignancy .,jin
movie_review,1,"pete's screenplay manages to find that [[real]] natural , even-flowing tone that few [[movies]] are able to accomplish .",0,"pete's screenplay manages to find that [[actual]] natural , even-flowing tone that few [[filmmakers]] are able to accomplish .",jin
movie_review,1,"like brosnan's [[performance]] , evelyn comes from the [[heart]] .",0,"like brosnan's [[comeback]] , evelyn comes from the [[quid]] .",jin
movie_review,1,"it uses some of the figures from the real-life story to portray themselves in the film . the result is a [[powerful]] , naturally dramatic piece of low-budget [[filmmaking]] .",0,"it uses some of the figures from the real-life story to portray themselves in the film . the result is a [[pompous]] , naturally dramatic piece of low-budget [[filmmaker]] .",jin
movie_review,1,its spirit of iconoclastic abandon -- however canned -- makes for unexpectedly giddy [[viewing]] .,0,its spirit of iconoclastic abandon -- however canned -- makes for unexpectedly giddy [[consultations]] .,jin
movie_review,1,"the [[early]] and [[middle]] passages are [[surprising]] in how [[much]] they [[engage]] and even [[touch]] [[us]] . this is not a [[classical]] [[dramatic]] [[animated]] [[feature]] , nor a hip , [[contemporary]] , in-jokey one . it's sort of in-between , and it [[works]] .",0,"the [[timely]] and [[east]] passages are [[baffling]] in how [[considerable]] they [[launches]] and even [[poked]] [[our]] . this is not a [[accustomed]] [[sizable]] [[animate]] [[idiosyncrasies]] , nor a hip , [[underway]] , in-jokey one . it's sort of in-between , and it [[functioning]] .",jin
movie_review,1,"this [[quiet]] , introspective and entertaining [[independent]] is [[worth]] seeking .",0,"this [[shush]] , introspective and entertaining [[unrelated]] is [[meritorious]] seeking .",jin
movie_review,1,"whether our action-and-popcorn obsessed culture will embrace this [[engaging]] and literate psychodrama isn't much of a mystery , unfortunately .",0,"whether our action-and-popcorn obsessed culture will embrace this [[engage]] and literate psychodrama isn't much of a mystery , unfortunately .",jin
movie_review,1,"whether or not ram [[dass]] proves as clear and reliable an authority on that as he was about inner [[consciousness]] , [[fierce]] [[grace]] [[reassures]] [[us]] that he will once again be an honest and loving one .",0,"whether or not ram [[zum]] proves as clear and reliable an authority on that as he was about inner [[realisation]] , [[quarrelsome]] [[clemency]] [[assured]] [[we]] that he will once again be an honest and loving one .",jin
movie_review,1,"sly , [[sophisticated]] and [[surprising]] .",0,"sly , [[tortuous]] and [[sensational]] .",jin
movie_review,1,[[spare]] but quietly [[effective]] retelling .,0,[[booking]] but quietly [[usefulness]] retelling .,jin
movie_review,1,demonstrates a vivid [[imagination]] and an impressive [[style]] that result in some [[terrific]] setpieces .,0,demonstrates a vivid [[eyesight]] and an impressive [[modeling]] that result in some [[ravishing]] setpieces .,jin
movie_review,1,"by its modest , straight-ahead standards , undisputed scores a [[direct]] [[hit]] .",0,"by its modest , straight-ahead standards , undisputed scores a [[outspoken]] [[bombed]] .",jin
movie_review,1,"its story about a young chinese woman , ah na , who has come to new york city to replace past tragedy with the american dream is one that any art-house moviegoer is likely to find [[compelling]] .",0,"its story about a young chinese woman , ah na , who has come to new york city to replace past tragedy with the american dream is one that any art-house moviegoer is likely to find [[convincing]] .",jin
movie_review,1,"for those who [[like]] [[quirky]] , [[slightly]] [[strange]] [[french]] [[films]] , this is a must !",1,"for those who [[enjoyed]] [[screwball]] , [[superficially]] [[freaky]] [[frenchman]] [[movie]] , this is a must !",jin
movie_review,1,"there are so few films about the plight of american indians in modern america that skins comes as a [[welcome]] , if [[downbeat]] , missive from a forgotten front .",0,"there are so few films about the plight of american indians in modern america that skins comes as a [[hailed]] , if [[dismal]] , missive from a forgotten front .",jin
movie_review,1,"[shyamalan] continues to cut a swathe through mainstream hollywood , while retaining an integrity and [[refusing]] to [[compromise]] his vision .",0,"[shyamalan] continues to cut a swathe through mainstream hollywood , while retaining an integrity and [[wastes]] to [[compromises]] his vision .",jin
movie_review,1,a [[whale]] of a good time for both [[children]] and [[parents]] seeking christian-themed fun .,0,a [[whaling]] of a good time for both [[immature]] and [[affinity]] seeking christian-themed fun .,jin
movie_review,0,what begins as a film in the tradition of the graduate quickly switches into something more recyclable than significant .,0,what begins as a film in the tradition of the graduate quickly switches into something more recyclable than significant .,jin
movie_review,1,[[much]] [[smarter]] and more attentive than it first [[sets]] out to [[be]] .,0,[[sizable]] [[cancerous]] and more attentive than it first [[prescribes]] out to [[was]] .,jin
movie_review,1,the [[story]] is [[smart]] and entirely [[charming]] in [[intent]] and execution .,0,the [[historian]] is [[canny]] and entirely [[cutie]] in [[intending]] and execution .,jin
movie_review,1,a [[movie]] of [[technical]] [[skill]] and [[rare]] [[depth]] of [[intellect]] and feeling .,0,a [[photographer]] of [[technician]] [[proficient]] and [[scant]] [[meticulous]] of [[bother]] and feeling .,jin
